Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Unnamed: 15,Unnamed: 16,AQI
04/10/2004,17.00.00,-200.0,1531.0,-200.0,30.3,1558.0,-200.0,451.0,-200.0,2181.0,1620.0,28.4,37.5,1.4251,,,401.0
04/10/2004,18.00.00,-200.0,1694.0,-200.0,41.6,1805.0,-200.0,391.0,-200.0,2523.0,1882.0,26.0,43.9,1.4562,,,401.0
04/10/2004,19.00.00,-200.0,1723.0,-200.0,44.7,1866.0,-200.0,378.0,-200.0,2612.0,2006.0,24.3,49.6,1.486,,,401.0
04/10/2004,20.00.00,-200.0,1356.0,-200.0,21.3,1331.0,-200.0,520.0,-200.0,1925.0,1643.0,23.3,53.0,1.4939,,,401.0
04/10/2004,21.00.00,-200.0,1084.0,-200.0,10.0,979.0,-200.0,699.0,-200.0,1539.0,1239.0,22.6,55.1,1.4899,,,300.0
04/10/2004,22.00.00,-200.0,1039.0,-200.0,8.9,936.0,-200.0,731.0,-200.0,1499.0,1121.0,21.2,59.3,1.4787,,,278.0
04/10/2004,23.00.00,-200.0,1011.0,-200.0,7.4,875.0,-200.0,787.0,-200.0,1446.0,1012.0,20.6,60.9,1.4642,,,247.0
05/10/2004,00.00.00,-200.0,968.0,-200.0,6.4,831.0,-200.0,810.0,-200.0,1425.0,961.0,20.0,63.1,1.4592,,,227.0
05/10/2004,01.00.00,-200.0,867.0,-200.0,3.7,693.0,-200.0,971.0,-200.0,1335.0,825.0,19.7,63.4,1.4383,,,156.0
05/10/2004,02.00.00,-200.0,820.0,-200.0,2.5,620.0,-200.0,1081.0,-200.0,1270.0,703.0,20.8,58.8,1.4305,,,115.0
05/10/2004,03.00.00,-200.0,826.0,-200.0,2.7,631.0,-200.0,1072.0,-200.0,1280.0,752.0,17.8,69.8,1.4058,,,121.0
05/10/2004,04.00.00,-200.0,835.0,-200.0,2.5,620.0,-200.0,1053.0,-200.0,1260.0,741.0,18.8,65.3,1.4023,,,115.0
05/10/2004,05.00.00,-200.0,887.0,-200.0,4.1,717.0,-200.0,955.0,-200.0,1334.0,786.0,17.6,69.5,1.3889,,,169.0
05/10/2004,06.00.00,-200.0,990.0,-200.0,7.8,889.0,-200.0,763.0,-200.0,1450.0,952.0,17.4,69.7,1.3714,,,256.0
05/10/2004,07.00.00,-200.0,1511.0,-200.0,30.8,1569.0,-200.0,476.0,-200.0,2195.0,1601.0,17.4,70.1,1.3783,,,401.0
05/10/2004,08.00.00,-200.0,1352.0,-200.0,26.4,1465.0,-200.0,491.0,-200.0,1998.0,1621.0,18.5,65.5,1.3787,,,401.0
05/10/2004,09.00.00,-200.0,1337.0,-200.0,21.6,1339.0,-200.0,525.0,-200.0,1870.0,1622.0,20.6,58.5,1.4054,,,401.0
05/10/2004,10.00.00,-200.0,1435.0,-200.0,22.8,1373.0,-200.0,513.0,-200.0,1910.0,1759.0,23.9,48.7,1.4269,,,401.0
05/10/2004,11.00.00,-200.0,1377.0,-200.0,19.3,1276.0,-200.0,539.0,-200.0,1790.0,1666.0,26.0,43.8,1.4499,,,393.0
05/10/2004,12.00.00,-200.0,1562.0,-200.0,30.4,1559.0,-200.0,453.0,-200.0,2130.0,1918.0,28.6,37.3,1.4423,,,401.0
05/10/2004,13.00.00,-200.0,1358.0,-200.0,23.4,1389.0,-200.0,516.0,-200.0,1886.0,1525.0,27.9,38.0,1.4029,,,401.0
05/10/2004,14.00.00,-200.0,1301.0,-200.0,17.1,1212.0,-200.0,575.0,-200.0,1717.0,1332.0,28.4,37.6,1.4282,,,371.0
05/10/2004,15.00.00,-200.0,1255.0,-200.0,14.6,1136.0,-200.0,611.0,-200.0,1675.0,1183.0,28.5,37.3,1.4329,,,346.0
05/10/2004,16.00.00,-200.0,1410.0,-200.0,21.6,1340.0,-200.0,533.0,-200.0,1841.0,1414.0,30.8,31.8,1.3908,,,401.0
05/10/2004,17.00.00,-200.0,1578.0,-200.0,31.9,1595.0,-200.0,459.0,-200.0,2181.0,1680.0,29.7,33.1,1.3546,,,401.0
05/10/2004,18.00.00,-200.0,1700.0,-200.0,40.5,1782.0,-200.0,401.0,-200.0,2403.0,2004.0,27.0,40.2,1.4158,,,401.0
05/10/2004,19.00.00,-200.0,1778.0,-200.0,41.6,1805.0,-200.0,380.0,-200.0,2473.0,2094.0,25.6,47.5,1.539,,,401.0
05/10/2004,20.00.00,-200.0,1539.0,-200.0,23.9,1402.0,-200.0,475.0,-200.0,2018.0,1780.0,23.9,57.2,1.6774,,,401.0
05/10/2004,21.00.00,-200.0,1409.0,-200.0,20.3,1304.0,-200.0,500.0,-200.0,1829.0,1640.0,22.7,60.8,1.6582,,,401.0
05/10/2004,22.00.00,-200.0,1231.0,-200.0,12.8,1077.0,-200.0,602.0,-200.0,1580.0,1379.0,21.8,59.9,1.5492,,,328.0
05/10/2004,23.00.00,-200.0,1092.0,-200.0,8.7,928.0,-200.0,688.0,-200.0,1470.0,1139.0,22.4,58.3,1.561,,,274.0
06/10/2004,00.00.00,-200.0,1036.0,-200.0,6.8,850.0,-200.0,760.0,-200.0,1411.0,1001.0,21.7,60.2,1.5442,,,235.0
06/10/2004,01.00.00,-200.0,984.0,-200.0,5.3,780.0,-200.0,810.0,-200.0,1377.0,910.0,21.2,61.4,1.5258,,,205.0
06/10/2004,02.00.00,-200.0,950.0,-200.0,4.6,743.0,-200.0,841.0,-200.0,1377.0,895.0,19.3,68.4,1.513,,,186.0
06/10/2004,03.00.00,-200.0,889.0,-200.0,3.2,665.0,-200.0,943.0,-200.0,1310.0,805.0,19.8,65.1,1.49,,,139.0
06/10/2004,04.00.00,-200.0,865.0,-200.0,2.8,636.0,-200.0,992.0,-200.0,1285.0,761.0,20.0,62.9,1.4495,,,125.0
06/10/2004,05.00.00,-200.0,917.0,-200.0,3.6,686.0,-200.0,933.0,-200.0,1304.0,805.0,18.3,68.5,1.4291,,,152.0
06/10/2004,06.00.00,-200.0,997.0,-200.0,6.2,823.0,-200.0,804.0,-200.0,1395.0,894.0,18.1,68.5,1.4067,,,223.0
06/10/2004,07.00.00,-200.0,1433.0,-200.0,24.2,1409.0,-200.0,506.0,-200.0,1972.0,1439.0,17.6,70.5,1.4057,,,401.0
06/10/2004,08.00.00,-200.0,1516.0,-200.0,32.0,1596.0,-200.0,429.0,-200.0,2183.0,1706.0,18.3,67.8,1.4091,,,401.0
06/10/2004,09.00.00,-200.0,1528.0,-200.0,25.8,1449.0,-200.0,473.0,-200.0,2039.0,1756.0,20.4,61.2,1.447,,,401.0
06/10/2004,10.00.00,-200.0,1347.0,-200.0,16.2,1186.0,-200.0,560.0,-200.0,1713.0,1493.0,22.5,55.6,1.499,,,362.0
06/10/2004,11.00.00,-200.0,1392.0,-200.0,17.7,1231.0,-200.0,530.0,-200.0,1771.0,1567.0,25.7,46.4,1.507,,,377.0
06/10/2004,12.00.00,-200.0,1359.0,-200.0,16.5,1195.0,-200.0,542.0,-200.0,1784.0,1376.0,26.8,44.6,1.5467,,,365.0
06/10/2004,13.00.00,-200.0,1391.0,-200.0,18.3,1249.0,-200.0,518.0,-200.0,1845.0,1399.0,26.0,46.4,1.5414,,,383.0
06/10/2004,14.00.00,-200.0,1335.0,-200.0,14.6,1137.0,-200.0,563.0,-200.0,1729.0,1293.0,26.3,46.0,1.5478,,,346.0
06/10/2004,15.00.00,-200.0,1402.0,-200.0,17.1,1213.0,-200.0,530.0,-200.0,1789.0,1348.0,27.4,43.9,1.5811,,,371.0
06/10/2004,16.00.00,-200.0,1406.0,-200.0,17.2,1216.0,-200.0,542.0,-200.0,1772.0,1314.0,29.6,36.7,1.4936,,,372.0
06/10/2004,17.00.00,-200.0,1527.0,-200.0,24.6,1419.0,-200.0,476.0,-200.0,1966.0,1507.0,28.7,37.3,1.4486,,,401.0
06/10/2004,18.00.00,-200.0,1559.0,-200.0,26.9,1476.0,-200.0,463.0,-200.0,2022.0,1660.0,25.7,44.1,1.4331,,,401.0
06/10/2004,19.00.00,-200.0,1840.0,-200.0,44.0,1852.0,-200.0,360.0,-200.0,2553.0,2143.0,24.5,49.5,1.5022,,,401.0
06/10/2004,20.00.00,-200.0,1666.0,-200.0,31.0,1573.0,-200.0,427.0,-200.0,2195.0,1968.0,23.3,54.4,1.5386,,,401.0
06/10/2004,21.00.00,-200.0,1336.0,-200.0,16.8,1204.0,-200.0,542.0,-200.0,1759.0,1490.0,22.4,57.9,1.5449,,,368.0
06/10/2004,22.00.00,-200.0,1189.0,-200.0,11.0,1014.0,-200.0,641.0,-200.0,1553.0,1249.0,22.7,55.8,1.5218,,,310.0
06/10/2004,23.00.00,-200.0,1226.0,-200.0,11.4,1029.0,-200.0,620.0,-200.0,1570.0,1265.0,20.4,62.4,1.4758,,,314.0
07/10/2004,00.00.00,-200.0,1171.0,-200.0,9.9,972.0,-200.0,650.0,-200.0,1529.0,1181.0,20.3,64.2,1.5063,,,298.0
07/10/2004,01.00.00,-200.0,1002.0,-200.0,5.0,762.0,-200.0,814.0,-200.0,1385.0,954.0,21.4,60.6,1.5236,,,200.0
07/10/2004,02.00.00,-200.0,950.0,-200.0,3.7,696.0,-200.0,894.0,-200.0,1375.0,875.0,20.3,66.3,1.5657,,,156.0
07/10/2004,03.00.00,-200.0,930.0,-200.0,3.1,660.0,-200.0,925.0,-200.0,1321.0,838.0,20.9,62.2,1.5182,,,135.0
07/10/2004,04.00.00,-200.0,924.0,-200.0,2.9,643.0,-200.0,948.0,-200.0,1329.0,825.0,19.9,66.1,1.5198,,,128.0
07/10/2004,05.00.00,-200.0,994.0,-200.0,4.4,732.0,-200.0,852.0,-200.0,1400.0,882.0,19.8,67.1,1.5305,,,180.0
07/10/2004,06.00.00,-200.0,1089.0,-200.0,7.4,873.0,-200.0,741.0,-200.0,1479.0,990.0,20.1,64.4,1.4967,,,247.0
07/10/2004,07.00.00,-200.0,1468.0,-200.0,19.4,1280.0,-200.0,518.0,-200.0,1899.0,1423.0,19.7,66.4,1.5035,,,394.0
07/10/2004,08.00.00,-200.0,1696.0,-200.0,37.1,1711.0,-200.0,383.0,-200.0,2464.0,1823.0,20.9,62.4,1.5226,,,401.0
07/10/2004,09.00.00,-200.0,1479.0,-200.0,22.2,1357.0,-200.0,491.0,-200.0,1937.0,1581.0,22.5,57.0,1.5314,,,401.0
07/10/2004,10.00.00,-200.0,1425.0,-200.0,18.5,1255.0,-200.0,516.0,-200.0,1864.0,1500.0,23.5,53.4,1.5241,,,385.0
07/10/2004,11.00.00,-200.0,1279.0,-200.0,14.0,1116.0,-200.0,587.0,-200.0,1668.0,1268.0,24.7,48.2,1.4802,,,340.0
07/10/2004,12.00.00,-200.0,1319.0,-200.0,15.5,1165.0,-200.0,571.0,-200.0,1743.0,1230.0,27.1,40.9,1.4405,,,355.0
07/10/2004,13.00.00,-200.0,1329.0,-200.0,15.7,1172.0,-200.0,561.0,-200.0,1739.0,1204.0,25.9,44.2,1.4576,,,357.0
07/10/2004,14.00.00,-200.0,1327.0,-200.0,15.7,1172.0,-200.0,566.0,-200.0,1747.0,1205.0,26.9,41.8,1.4555,,,357.0
07/10/2004,15.00.00,-200.0,1282.0,-200.0,12.7,1075.0,-200.0,605.0,-200.0,1651.0,1103.0,27.2,40.7,1.4481,,,327.0
07/10/2004,16.00.00,2.9,1342.0,-200.0,15.3,1157.0,267.0,572.0,87.0,1707.0,1195.0,28.6,37.6,1.4468,,,353.0
07/10/2004,17.00.00,5.4,1623.0,-200.0,28.8,1522.0,398.0,447.0,111.0,2110.0,1618.0,28.0,38.5,1.437,,,401.0
07/10/2004,18.00.00,5.3,1576.0,-200.0,26.1,1458.0,418.0,463.0,119.0,2024.0,1637.0,25.2,45.8,1.4464,,,401.0
07/10/2004,19.00.00,6.7,1747.0,-200.0,37.1,1709.0,515.0,399.0,128.0,2370.0,1876.0,24.0,50.6,1.4892,,,401.0
07/10/2004,20.00.00,7.0,1757.0,-200.0,35.7,1680.0,669.0,396.0,117.0,2280.0,1959.0,23.2,54.7,1.5296,,,401.0
07/10/2004,21.00.00,2.8,1331.0,-200.0,16.5,1194.0,326.0,559.0,92.0,1715.0,1477.0,22.3,57.1,1.5219,,,365.0
07/10/2004,22.00.00,1.7,1182.0,-200.0,11.0,1016.0,209.0,658.0,73.0,1572.0,1210.0,21.8,58.2,1.5036,,,310.0
07/10/2004,23.00.00,1.7,1162.0,-200.0,10.8,1008.0,183.0,658.0,60.0,1556.0,1160.0,20.9,61.3,1.4923,,,308.0
08/10/2004,00.00.00,1.7,1147.0,-200.0,9.6,964.0,165.0,668.0,60.0,1517.0,1116.0,20.6,62.0,1.4827,,,292.0
08/10/2004,01.00.00,1.2,1040.0,-200.0,6.5,836.0,111.0,762.0,53.0,1423.0,974.0,20.3,62.5,1.472,,,229.0
08/10/2004,02.00.00,0.7,920.0,-200.0,3.6,688.0,67.0,920.0,47.0,1317.0,820.0,20.5,62.1,1.4771,,,152.0
08/10/2004,03.00.00,0.7,931.0,-200.0,3.3,670.0,-200.0,931.0,-200.0,1326.0,792.0,18.7,68.5,1.4586,,,142.0
08/10/2004,04.00.00,0.8,954.0,-200.0,4.4,731.0,88.0,865.0,43.0,1360.0,839.0,18.2,70.3,1.4498,,,180.0
08/10/2004,05.00.00,0.9,981.0,-200.0,5.5,790.0,147.0,817.0,47.0,1390.0,898.0,18.2,70.1,1.4552,,,209.0
08/10/2004,06.00.00,1.7,1147.0,-200.0,10.8,1009.0,279.0,653.0,50.0,1589.0,1096.0,18.2,70.0,1.4519,,,308.0
08/10/2004,07.00.00,5.7,1606.0,-200.0,31.2,1578.0,665.0,440.0,81.0,2205.0,1786.0,19.4,66.5,1.4801,,,401.0
08/10/2004,08.00.00,4.3,1490.0,-200.0,24.8,1424.0,592.0,465.0,75.0,2033.0,1604.0,19.5,66.9,1.4999,,,401.0
08/10/2004,09.00.00,3.9,1473.0,-200.0,24.2,1409.0,557.0,483.0,87.0,1984.0,1637.0,21.1,61.1,1.5056,,,401.0
08/10/2004,10.00.00,5.1,1582.0,-200.0,29.5,1539.0,693.0,435.0,128.0,2141.0,1827.0,23.2,54.7,1.5349,,,401.0
08/10/2004,11.00.00,3.7,1468.0,-200.0,21.0,1323.0,530.0,496.0,105.0,1913.0,1641.0,24.4,52.5,1.5807,,,401.0
08/10/2004,12.00.00,3.3,1413.0,-200.0,19.6,1285.0,412.0,518.0,101.0,1883.0,1505.0,26.4,45.8,1.553,,,401.0
08/10/2004,13.00.00,3.6,1400.0,-200.0,21.2,1331.0,366.0,520.0,100.0,1916.0,1465.0,27.7,39.2,1.4356,,,401.0
08/10/2004,14.00.00,3.2,1361.0,-200.0,18.0,1238.0,344.0,548.0,98.0,1805.0,1368.0,28.0,39.6,1.4738,,,380.0
08/10/2004,15.00.00,3.5,1389.0,-200.0,20.5,1311.0,339.0,525.0,98.0,1845.0,1748.0,28.7,38.4,1.486,,,401.0
08/10/2004,16.00.00,2.4,1305.0,-200.0,15.6,1167.0,297.0,586.0,98.0,1690.0,1301.0,28.5,39.4,1.5147,,,356.0
08/10/2004,17.00.00,2.9,1354.0,-200.0,19.2,1275.0,294.0,543.0,90.0,1799.0,1338.0,28.4,39.8,1.5191,,,392.0
08/10/2004,18.00.00,2.3,1352.0,-200.0,20.0,1296.0,211.0,534.0,84.0,1846.0,1337.0,26.4,45.9,1.5572,,,400.0
08/10/2004,19.00.00,3.1,1472.0,-200.0,21.1,1327.0,323.0,497.0,101.0,1895.0,1516.0,25.2,49.5,1.5665,,,401.0
08/10/2004,20.00.00,2.9,1412.0,-200.0,18.6,1256.0,333.0,525.0,98.0,1797.0,1435.0,24.9,50.9,1.5856,,,386.0
08/10/2004,21.00.00,1.5,1221.0,-200.0,12.3,1061.0,163.0,619.0,76.0,1615.0,1178.0,24.6,52.2,1.5951,,,323.0
08/10/2004,22.00.00,1.5,1230.0,-200.0,10.3,990.0,151.0,652.0,71.0,1559.0,1111.0,24.0,54.4,1.6049,,,303.0
08/10/2004,23.00.00,1.7,1247.0,-200.0,9.6,961.0,167.0,666.0,71.0,1569.0,1112.0,23.8,56.1,1.6298,,,292.0
09/10/2004,00.00.00,1.6,1217.0,-200.0,9.9,975.0,174.0,665.0,66.0,1565.0,1109.0,22.3,60.6,1.608,,,298.0
09/10/2004,01.00.00,1.3,1158.0,-200.0,8.6,923.0,142.0,673.0,62.0,1519.0,1072.0,21.9,61.5,1.5967,,,272.0
09/10/2004,02.00.00,1.4,1150.0,-200.0,7.3,871.0,155.0,697.0,58.0,1502.0,1030.0,21.1,64.5,1.594,,,245.0
09/10/2004,03.00.00,0.9,1061.0,-200.0,5.4,785.0,-200.0,766.0,-200.0,1447.0,935.0,21.0,64.4,1.5828,,,207.0
09/10/2004,04.00.00,0.9,1062.0,-200.0,5.1,770.0,96.0,780.0,48.0,1450.0,922.0,21.3,63.9,1.5951,,,201.0
09/10/2004,05.00.00,1.3,1157.0,-200.0,7.8,890.0,154.0,681.0,53.0,1549.0,1054.0,20.8,66.7,1.6201,,,256.0
09/10/2004,06.00.00,1.3,1167.0,-200.0,8.2,907.0,211.0,681.0,55.0,1548.0,1082.0,20.6,67.5,1.621,,,264.0
09/10/2004,07.00.00,2.9,1403.0,-200.0,17.6,1229.0,381.0,523.0,63.0,1872.0,1365.0,20.9,66.3,1.6165,,,384.0
09/10/2004,08.00.00,3.2,1453.0,-200.0,20.1,1298.0,470.0,489.0,69.0,1940.0,1497.0,21.5,63.7,1.6186,,,401.0
09/10/2004,09.00.00,3.4,1455.0,-200.0,18.7,1260.0,464.0,502.0,84.0,1868.0,1540.0,23.7,56.0,1.6238,,,401.0
09/10/2004,10.00.00,3.6,1512.0,-200.0,19.5,1282.0,450.0,498.0,95.0,1899.0,1554.0,26.0,48.2,1.598,,,401.0
09/10/2004,11.00.00,2.3,1331.0,-200.0,13.0,1082.0,274.0,588.0,80.0,1689.0,1252.0,28.5,42.4,1.6286,,,330.0
09/10/2004,12.00.00,3.1,1472.0,-200.0,18.2,1246.0,306.0,512.0,87.0,1873.0,1455.0,28.1,45.3,1.6957,,,382.0
09/10/2004,13.00.00,3.3,1430.0,-200.0,16.2,1187.0,308.0,539.0,94.0,1812.0,1339.0,29.0,43.9,1.7309,,,362.0
09/10/2004,14.00.00,1.9,1264.0,-200.0,11.0,1016.0,186.0,624.0,76.0,1650.0,1062.0,28.9,44.3,1.7392,,,310.0
09/10/2004,15.00.00,2.6,1378.0,-200.0,15.9,1177.0,238.0,548.0,92.0,1775.0,1266.0,29.6,42.3,1.7248,,,359.0
09/10/2004,16.00.00,2.7,1377.0,-200.0,14.2,1123.0,249.0,578.0,94.0,1716.0,1223.0,29.4,42.9,1.7308,,,342.0
09/10/2004,17.00.00,3.7,1527.0,-200.0,19.9,1293.0,378.0,502.0,110.0,1907.0,1469.0,28.7,45.1,1.7468,,,399.0
09/10/2004,18.00.00,3.8,1573.0,-200.0,21.7,1343.0,386.0,470.0,109.0,1990.0,1553.0,27.0,51.2,1.7928,,,401.0
09/10/2004,19.00.00,4.8,1674.0,-200.0,25.7,1447.0,461.0,448.0,122.0,2065.0,1689.0,26.5,52.7,1.7966,,,401.0
09/10/2004,20.00.00,3.5,1455.0,-200.0,17.3,1218.0,394.0,535.0,107.0,1796.0,1387.0,26.2,51.7,1.7334,,,395.0
09/10/2004,21.00.00,2.2,1242.0,-200.0,11.2,1022.0,266.0,630.0,83.0,1641.0,1139.0,24.8,56.4,1.7447,,,312.0
09/10/2004,22.00.00,1.5,1181.0,-200.0,8.9,935.0,158.0,701.0,62.0,1565.0,960.0,24.9,56.0,1.7367,,,278.0
09/10/2004,23.00.00,3.4,1468.0,-200.0,15.2,1155.0,319.0,565.0,89.0,1738.0,1293.0,24.5,57.5,1.7433,,,352.0
10/10/2004,00.00.00,3.7,1520.0,-200.0,17.2,1217.0,409.0,552.0,103.0,1812.0,1357.0,24.7,56.9,1.7438,,,401.0
10/10/2004,01.00.00,2.0,1203.0,-200.0,11.9,1046.0,223.0,621.0,74.0,1664.0,1103.0,23.9,59.2,1.7327,,,319.0
10/10/2004,02.00.00,1.4,1096.0,-200.0,8.1,903.0,107.0,732.0,52.0,1560.0,857.0,23.8,60.2,1.7515,,,262.0
10/10/2004,03.00.00,1.1,991.0,-200.0,4.9,759.0,-200.0,845.0,-200.0,1440.0,658.0,23.5,61.3,1.7538,,,197.0
10/10/2004,04.00.00,-200.0,941.0,-200.0,3.6,686.0,50.0,942.0,38.0,1406.0,549.0,22.8,64.0,1.7507,,,152.0
10/10/2004,05.00.00,0.7,952.0,-200.0,3.7,695.0,56.0,910.0,39.0,1429.0,627.0,22.2,65.6,1.7355,,,156.0
10/10/2004,06.00.00,1.2,1082.0,-200.0,6.3,825.0,163.0,753.0,59.0,1526.0,930.0,21.3,69.1,1.7275,,,225.0
10/10/2004,07.00.00,1.3,1095.0,-200.0,7.7,886.0,187.0,705.0,56.0,1574.0,1001.0,21.3,68.2,1.7127,,,254.0
10/10/2004,08.00.00,1.1,1049.0,-200.0,6.3,826.0,150.0,765.0,51.0,1521.0,917.0,22.2,65.2,1.7256,,,225.0
10/10/2004,09.00.00,1.0,1055.0,-200.0,5.6,795.0,103.0,807.0,51.0,1494.0,834.0,24.1,59.0,1.7449,,,211.0
10/10/2004,10.00.00,1.2,1074.0,-200.0,5.1,767.0,143.0,814.0,58.0,1489.0,796.0,24.3,61.6,1.8468,,,201.0
10/10/2004,11.00.00,1.9,1229.0,-200.0,9.0,941.0,220.0,680.0,68.0,1653.0,1040.0,24.8,59.6,1.8351,,,280.0
10/10/2004,12.00.00,2.3,1228.0,-200.0,9.3,952.0,301.0,668.0,81.0,1622.0,1110.0,24.5,58.8,1.7838,,,318.0
10/10/2004,13.00.00,1.6,1107.0,-200.0,5.9,807.0,214.0,768.0,73.0,1546.0,836.0,21.0,76.8,1.8881,,,234.0
10/10/2004,14.00.00,1.3,1031.0,-200.0,4.4,732.0,162.0,872.0,69.0,1476.0,704.0,19.8,78.0,1.7879,,,182.0
10/10/2004,15.00.00,1.8,1155.0,-200.0,5.8,804.0,232.0,815.0,81.0,1510.0,773.0,19.4,80.5,1.7917,,,252.0
10/10/2004,16.00.00,1.7,1131.0,-200.0,6.6,841.0,254.0,784.0,82.0,1531.0,811.0,19.6,79.1,1.7877,,,274.0
10/10/2004,17.00.00,1.8,1143.0,-200.0,7.8,890.0,224.0,744.0,71.0,1578.0,848.0,20.8,73.1,1.7695,,,256.0
10/10/2004,18.00.00,2.0,1145.0,-200.0,8.4,915.0,247.0,733.0,81.0,1586.0,892.0,21.1,68.6,1.7014,,,268.0
10/10/2004,19.00.00,2.2,1169.0,-200.0,8.3,910.0,334.0,726.0,87.0,1563.0,992.0,21.1,68.3,1.6914,,,345.0
10/10/2004,20.00.00,1.6,1105.0,-200.0,8.1,905.0,239.0,734.0,72.0,1576.0,950.0,21.2,67.7,1.6848,,,262.0
10/10/2004,21.00.00,1.3,1049.0,-200.0,6.1,817.0,168.0,806.0,63.0,1517.0,882.0,20.8,68.6,1.6719,,,221.0
10/10/2004,22.00.00,1.5,1069.0,-200.0,6.7,844.0,185.0,767.0,63.0,1527.0,883.0,20.8,68.1,1.6585,,,233.0
10/10/2004,23.00.00,1.5,1073.0,-200.0,6.6,838.0,178.0,768.0,63.0,1549.0,892.0,20.7,68.4,1.6507,,,231.0
11/10/2004,00.00.00,1.3,1039.0,-200.0,6.1,817.0,132.0,799.0,55.0,1502.0,836.0,20.1,70.5,1.6384,,,221.0
11/10/2004,01.00.00,1.4,1021.0,-200.0,6.0,811.0,135.0,794.0,52.0,1502.0,837.0,20.2,67.9,1.5901,,,219.0
11/10/2004,02.00.00,0.5,825.0,-200.0,1.4,536.0,39.0,1203.0,32.0,1302.0,498.0,19.4,70.4,1.5663,,,67.0
11/10/2004,03.00.00,0.4,828.0,-200.0,1.7,558.0,-200.0,1166.0,-200.0,1304.0,494.0,18.8,73.8,1.5885,,,84.0
11/10/2004,04.00.00,0.4,847.0,-200.0,1.9,576.0,33.0,1139.0,29.0,1321.0,507.0,17.9,77.7,1.5795,,,95.0
11/10/2004,05.00.00,0.6,903.0,-200.0,3.4,679.0,90.0,956.0,44.0,1385.0,660.0,18.2,76.9,1.5945,,,145.0
11/10/2004,06.00.00,1.1,1041.0,-200.0,7.2,865.0,164.0,757.0,53.0,1486.0,902.0,18.6,74.9,1.5918,,,243.0
11/10/2004,07.00.00,2.9,1314.0,-200.0,19.0,1267.0,336.0,559.0,62.0,1888.0,1240.0,19.6,70.3,1.5821,,,390.0
11/10/2004,08.00.00,3.5,1326.0,-200.0,24.5,1416.0,366.0,499.0,68.0,1971.0,1395.0,20.2,66.6,1.5567,,,401.0
11/10/2004,09.00.00,4.6,1464.0,-200.0,25.6,1444.0,565.0,475.0,85.0,2049.0,1625.0,19.7,68.9,1.5638,,,401.0
11/10/2004,10.00.00,3.4,1313.0,-200.0,17.1,1213.0,536.0,564.0,88.0,1789.0,1359.0,19.2,73.4,1.6192,,,401.0
11/10/2004,11.00.00,2.3,1202.0,-200.0,12.3,1058.0,416.0,647.0,82.0,1623.0,1152.0,20.0,69.6,1.607,,,401.0
11/10/2004,12.00.00,2.7,1225.0,-200.0,15.2,1155.0,379.0,607.0,91.0,1738.0,1159.0,21.1,64.0,1.5795,,,383.0
11/10/2004,13.00.00,3.1,1257.0,-200.0,18.3,1248.0,368.0,557.0,87.0,1837.0,1179.0,20.2,67.4,1.5832,,,383.0
11/10/2004,14.00.00,3.2,1271.0,-200.0,17.2,1217.0,444.0,566.0,90.0,1810.0,1227.0,20.2,68.9,1.6074,,,401.0
11/10/2004,15.00.00,2.5,1179.0,-200.0,14.1,1120.0,352.0,634.0,97.0,1667.0,1119.0,21.9,57.6,1.4942,,,360.0
11/10/2004,16.00.00,3.4,1278.0,-200.0,18.3,1248.0,375.0,574.0,99.0,1814.0,1243.0,23.2,52.0,1.4642,,,383.0
11/10/2004,17.00.00,4.8,1435.0,-200.0,25.0,1429.0,479.0,499.0,109.0,2072.0,1449.0,21.7,59.1,1.5115,,,401.0
11/10/2004,18.00.00,4.5,1326.0,-200.0,22.2,1356.0,448.0,525.0,95.0,1966.0,1405.0,20.8,61.4,1.4898,,,401.0
11/10/2004,19.00.00,4.0,1324.0,-200.0,21.4,1335.0,388.0,537.0,80.0,1920.0,1444.0,19.9,64.2,1.4711,,,401.0
11/10/2004,20.00.00,3.2,1206.0,-200.0,16.2,1185.0,376.0,592.0,76.0,1751.0,1386.0,19.7,65.1,1.4769,,,380.0
11/10/2004,21.00.00,1.9,1052.0,-200.0,10.3,987.0,224.0,700.0,62.0,1556.0,1102.0,20.0,63.3,1.4672,,,303.0
11/10/2004,22.00.00,1.9,1057.0,-200.0,8.9,934.0,206.0,743.0,57.0,1525.0,1041.0,19.0,66.1,1.4415,,,278.0
11/10/2004,23.00.00,1.3,952.0,-200.0,6.5,833.0,143.0,846.0,57.0,1381.0,881.0,18.8,60.9,1.3032,,,229.0
12/10/2004,00.00.00,1.1,911.0,-200.0,5.1,769.0,113.0,919.0,54.0,1340.0,791.0,18.9,60.7,1.311,,,201.0
12/10/2004,01.00.00,1.0,898.0,-200.0,4.6,742.0,93.0,915.0,50.0,1345.0,796.0,18.1,65.2,1.343,,,186.0
12/10/2004,02.00.00,0.5,809.0,-200.0,2.1,593.0,58.0,1134.0,44.0,1277.0,647.0,18.3,65.1,1.3529,,,101.0
12/10/2004,03.00.00,0.6,823.0,-200.0,2.4,616.0,-200.0,1072.0,-200.0,1300.0,716.0,18.3,66.9,1.3952,,,111.0
